,temp,CO2,RH,PM25,PplCnt,OccStat,LgtStat,PNO,Ppl,time
0,23.0,1540,49.9,0.1,7,1,2,14051,"[{'ID': 47, 'ImgX': 176, 'ImgY': 214, 'ActLvl': 18}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 1}, {'ID': 76, 'ImgX': 172, 'ImgY': 198, 'ActLvl': 18}, {'ID': 79, 'ImgX': 174, 'ImgY': 108, 'ActLvl': 1}, {'ID': 80, 'ImgX': 422, 'ImgY': 272, 'ActLvl': 2}, {'ID': 84, 'ImgX': 312, 'ImgY': 262, 'ActLvl': 14}, {'ID': 85, 'ImgX': 368, 'ImgY': 270, 'ActLvl': 5}]",2022-7-6-22:20:48
0,23.0,1545,49.9,0.2,8,1,2,14053,"[{'ID': 47, 'ImgX': 180, 'ImgY': 210, 'ActLvl': 1}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 172, 'ImgY': 198, 'ActLvl': 0}, {'ID': 79, 'ImgX': 172, 'ImgY': 112, 'ActLvl': 5}, {'ID': 80, 'ImgX': 408, 'ImgY': 272, 'ActLvl': 16}, {'ID': 84, 'ImgX': 308, 'ImgY': 274, 'ActLvl': 4}, {'ID': 85, 'ImgX': 362, 'ImgY': 266, 'ActLvl': 5}, {'ID': 86, 'ImgX': 340, 'ImgY': 276, 'ActLvl': 5}]",2022-7-6-22:20:53
0,23.0,1542,50.0,0.2,7,1,2,14055,"[{'ID': 47, 'ImgX': 180, 'ImgY': 210, 'ActLvl': 0}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 172, 'ImgY': 198, 'ActLvl': 0}, {'ID': 79, 'ImgX': 164, 'ImgY': 116, 'ActLvl': 0}, {'ID': 80, 'ImgX': 406, 'ImgY': 278, 'ActLvl': 10}, {'ID': 84, 'ImgX': 308, 'ImgY': 274, 'ActLvl': 3}, {'ID': 87, 'ImgX': 370, 'ImgY': 260, 'ActLvl': 9}]",2022-7-6-22:20:58
0,23.0,1539,50.0,0.2,7,1,2,14057,"[{'ID': 47, 'ImgX': 186, 'ImgY': 218, 'ActLvl': 11}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 172, 'ImgY': 198, 'ActLvl': 10}, {'ID': 79, 'ImgX': 164, 'ImgY': 112, 'ActLvl': 0}, {'ID': 80, 'ImgX': 410, 'ImgY': 276, 'ActLvl': 4}, {'ID': 84, 'ImgX': 308, 'ImgY': 274, 'ActLvl': 3}, {'ID': 87, 'ImgX': 366, 'ImgY': 270, 'ActLvl': 1}]",2022-7-6-22:21:3
0,23.0,1541,50.0,0.2,7,1,2,14059,"[{'ID': 47, 'ImgX': 186, 'ImgY': 222, 'ActLvl': 3}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 172, 'ImgY': 198, 'ActLvl': 2}, {'ID': 79, 'ImgX': 166, 'ImgY': 114, 'ActLvl': 0}, {'ID': 80, 'ImgX': 406, 'ImgY': 268, 'ActLvl': 8}, {'ID': 84, 'ImgX': 308, 'ImgY': 274, 'ActLvl': 5}, {'ID': 87, 'ImgX': 366, 'ImgY': 270, 'ActLvl': 3}]",2022-7-6-22:21:8
0,23.0,1540,50.0,0.3,7,1,2,14061,"[{'ID': 47, 'ImgX': 186, 'ImgY': 214, 'ActLvl': 16}, {'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 1}, {'ID': 76, 'ImgX': 176, 'ImgY': 202, 'ActLvl': 15}, {'ID': 79, 'ImgX': 162, 'ImgY': 112, 'ActLvl': 8}, {'ID': 80, 'ImgX': 414, 'ImgY': 270, 'ActLvl': 7}, {'ID': 84, 'ImgX': 322, 'ImgY': 284, 'ActLvl': 14}, {'ID': 87, 'ImgX': 344, 'ImgY': 256, 'ActLvl': 16}]",2022-7-6-22:21:13
0,23.0,1541,49.9,0.2,7,1,2,14063,"[{'ID': 47, 'ImgX': 182, 'ImgY': 216, 'ActLvl': 14}, {'ID': 57, 'ImgX': 312, 'ImgY': 84, 'ActLvl': 1}, {'ID': 76, 'ImgX': 182, 'ImgY': 208, 'ActLvl': 13}, {'ID': 79, 'ImgX': 170, 'ImgY': 114, 'ActLvl': 14}, {'ID': 80, 'ImgX': 414, 'ImgY': 274, 'ActLvl': 3}, {'ID': 84, 'ImgX': 312, 'ImgY': 298, 'ActLvl': 25}, {'ID': 88, 'ImgX': 352, 'ImgY': 268, 'ActLvl': 9}]",2022-7-6-22:21:18
0,23.0,1540,49.9,0.2,7,1,2,14064,"[{'ID': 47, 'ImgX': 182, 'ImgY': 216, 'ActLvl': 9}, {'ID': 57, 'ImgX': 314, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 182, 'ImgY': 208, 'ActLvl': 8}, {'ID': 79, 'ImgX': 178, 'ImgY': 112, 'ActLvl': 3}, {'ID': 80, 'ImgX': 414, 'ImgY': 274, 'ActLvl': 6}, {'ID': 84, 'ImgX': 300, 'ImgY': 288, 'ActLvl': 39}, {'ID': 88, 'ImgX': 360, 'ImgY': 268, 'ActLvl': 20}]",2022-7-6-22:21:23
0,23.0,1540,49.9,0.2,7,1,2,14066,"[{'ID': 47, 'ImgX': 190, 'ImgY': 218, 'ActLvl': 1}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 2}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 1}, {'ID': 79, 'ImgX': 178, 'ImgY': 112, 'ActLvl': 1}, {'ID': 80, 'ImgX': 414, 'ImgY': 274, 'ActLvl': 6}, {'ID': 84, 'ImgX': 328, 'ImgY': 268, 'ActLvl': 10}, {'ID': 88, 'ImgX': 362, 'ImgY': 270, 'ActLvl': 6}]",2022-7-6-22:21:28
0,23.0,1542,49.9,0.2,7,1,2,14068,"[{'ID': 47, 'ImgX': 186, 'ImgY': 218, 'ActLvl': 12}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 11}, {'ID': 79, 'ImgX': 178, 'ImgY': 112, 'ActLvl': 1}, {'ID': 80, 'ImgX': 418, 'ImgY': 272, 'ActLvl': 17}, {'ID': 84, 'ImgX': 328, 'ImgY': 268, 'ActLvl': 11}, {'ID': 88, 'ImgX': 366, 'ImgY': 272, 'ActLvl': 14}]",2022-7-6-22:21:33
0,23.0,1536,49.8,0.2,7,1,2,14070,"[{'ID': 47, 'ImgX': 190, 'ImgY': 218, 'ActLvl': 12}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 1}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 11}, {'ID': 79, 'ImgX': 176, 'ImgY': 112, 'ActLvl': 0}, {'ID': 80, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 14}, {'ID': 84, 'ImgX': 322, 'ImgY': 264, 'ActLvl': 15}, {'ID': 88, 'ImgX': 356, 'ImgY': 278, 'ActLvl': 22}]",2022-7-6-22:21:38
0,23.0,1538,49.8,0.2,8,1,2,14072,"[{'ID': 47, 'ImgX': 190, 'ImgY': 214, 'ActLvl': 10}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 9}, {'ID': 79, 'ImgX': 178, 'ImgY': 112, 'ActLvl': 0}, {'ID': 84, 'ImgX': 322, 'ImgY': 264, 'ActLvl': 8}, {'ID': 88, 'ImgX': 400, 'ImgY': 262, 'ActLvl': 9}, {'ID': 89, 'ImgX': 366, 'ImgY': 270, 'ActLvl': 5}, {'ID': 90, 'ImgX': 424, 'ImgY': 270, 'ActLvl': 6}]",2022-7-6-22:21:43
0,23.0,1541,49.8,0.2,7,1,2,14074,"[{'ID': 47, 'ImgX': 182, 'ImgY': 218, 'ActLvl': 4}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 1}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 3}, {'ID': 79, 'ImgX': 178, 'ImgY': 114, 'ActLvl': 2}, {'ID': 84, 'ImgX': 322, 'ImgY': 264, 'ActLvl': 2}, {'ID': 88, 'ImgX': 402, 'ImgY': 256, 'ActLvl': 8}, {'ID': 89, 'ImgX': 378, 'ImgY': 272, 'ActLvl': 7}]",2022-7-6-22:21:48
0,23.0,1548,49.9,0.2,7,1,2,14076,"[{'ID': 47, 'ImgX': 182, 'ImgY': 218, 'ActLvl': 2}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 1}, {'ID': 79, 'ImgX': 178, 'ImgY': 112, 'ActLvl': 7}, {'ID': 84, 'ImgX': 312, 'ImgY': 280, 'ActLvl': 9}, {'ID': 88, 'ImgX': 402, 'ImgY': 256, 'ActLvl': 3}, {'ID': 89, 'ImgX': 360, 'ImgY': 274, 'ActLvl': 5}]",2022-7-6-22:21:53
0,23.0,1547,49.8,0.2,8,1,2,14078,"[{'ID': 47, 'ImgX': 182, 'ImgY': 218, 'ActLvl': 0}, {'ID': 57, 'ImgX': 322, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 168, 'ImgY': 220, 'ActLvl': 0}, {'ID': 79, 'ImgX': 176, 'ImgY': 114, 'ActLvl': 2}, {'ID': 84, 'ImgX': 312, 'ImgY': 280, 'ActLvl': 5}, {'ID': 88, 'ImgX': 384, 'ImgY': 260, 'ActLvl': 4}, {'ID': 91, 'ImgX': 412, 'ImgY': 272, 'ActLvl': 1}, {'ID': 92, 'ImgX': 350, 'ImgY': 256, 'ActLvl': 6}]",2022-7-6-22:21:58
0,23.0,1551,49.7,0.1,7,1,2,14080,"[{'ID': 47, 'ImgX': 186, 'ImgY': 218, 'ActLvl': 18}, {'ID': 57, 'ImgX': 326, 'ImgY': 84, 'ActLvl': 2}, {'ID': 76, 'ImgX': 170, 'ImgY': 220, 'ActLvl': 17}, {'ID': 79, 'ImgX': 178, 'ImgY': 116, 'ActLvl': 3}, {'ID': 84, 'ImgX': 304, 'ImgY': 278, 'ActLvl': 7}, {'ID': 91, 'ImgX': 412, 'ImgY': 272, 'ActLvl': 2}, {'ID': 92, 'ImgX': 346, 'ImgY': 262, 'ActLvl': 9}]",2022-7-6-22:22:3
0,23.0,1547,49.7,0.2,7,1,2,14083,"[{'ID': 47, 'ImgX': 180, 'ImgY': 214, 'ActLvl': 17}, {'ID': 57, 'ImgX': 330, 'ImgY': 82, 'ActLvl': 0}, {'ID': 76, 'ImgX': 168, 'ImgY': 214, 'ActLvl': 16}, {'ID': 79, 'ImgX': 186, 'ImgY': 104, 'ActLvl': 7}, {'ID': 84, 'ImgX': 308, 'ImgY': 278, 'ActLvl': 4}, {'ID': 91, 'ImgX': 412, 'ImgY': 272, 'ActLvl': 1}, {'ID': 92, 'ImgX': 348, 'ImgY': 270, 'ActLvl': 4}]",2022-7-6-22:22:8
0,23.0,1548,49.7,0.2,7,1,2,14085,"[{'ID': 47, 'ImgX': 188, 'ImgY': 200, 'ActLvl': 9}, {'ID': 57, 'ImgX': 330, 'ImgY': 82, 'ActLvl': 0}, {'ID': 76, 'ImgX': 174, 'ImgY': 240, 'ActLvl': 14}, {'ID': 79, 'ImgX': 170, 'ImgY': 110, 'ActLvl': 2}, {'ID': 84, 'ImgX': 308, 'ImgY': 278, 'ActLvl': 4}, {'ID': 91, 'ImgX': 408, 'ImgY': 272, 'ActLvl': 2}, {'ID': 92, 'ImgX': 348, 'ImgY': 270, 'ActLvl': 5}]",2022-7-6-22:22:13
0,23.0,1540,49.8,0.2,7,1,2,14087,"[{'ID': 47, 'ImgX': 188, 'ImgY': 200, 'ActLvl': 0}, {'ID': 57, 'ImgX': 330, 'ImgY': 82, 'ActLvl': 0}, {'ID': 76, 'ImgX': 174, 'ImgY': 240, 'ActLvl': 3}, {'ID': 79, 'ImgX': 158, 'ImgY': 112, 'ActLvl': 9}, {'ID': 84, 'ImgX': 314, 'ImgY': 278, 'ActLvl': 4}, {'ID': 92, 'ImgX': 362, 'ImgY': 268, 'ActLvl': 8}, {'ID': 93, 'ImgX': 408, 'ImgY': 272, 'ActLvl': 2}]",2022-7-6-22:22:18
0,22.9,1536,49.7,0.2,7,1,2,14089,"[{'ID': 47, 'ImgX': 398, 'ImgY': 198, 'ActLvl': 66}, {'ID': 57, 'ImgX': 328, 'ImgY': 82, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 216, 'ActLvl': 5}, {'ID': 79, 'ImgX': 150, 'ImgY': 120, 'ActLvl': 3}, {'ID': 84, 'ImgX': 314, 'ImgY': 278, 'ActLvl': 4}, {'ID': 92, 'ImgX': 366, 'ImgY': 278, 'ActLvl': 12}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 7}]",2022-7-6-22:22:23
0,22.9,1536,49.7,0.2,7,1,2,14090,"[{'ID': 47, 'ImgX': 414, 'ImgY': 202, 'ActLvl': 41}, {'ID': 57, 'ImgX': 324, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 79, 'ImgX': 166, 'ImgY': 112, 'ActLvl': 8}, {'ID': 84, 'ImgX': 314, 'ImgY': 278, 'ActLvl': 5}, {'ID': 92, 'ImgX': 366, 'ImgY': 276, 'ActLvl': 3}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 3}]",2022-7-6-22:22:28
0,23.0,1532,49.7,0.2,7,1,2,14092,"[{'ID': 47, 'ImgX': 408, 'ImgY': 204, 'ActLvl': 41}, {'ID': 57, 'ImgX': 324, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 79, 'ImgX': 178, 'ImgY': 114, 'ActLvl': 2}, {'ID': 84, 'ImgX': 306, 'ImgY': 276, 'ActLvl': 7}, {'ID': 92, 'ImgX': 360, 'ImgY': 280, 'ActLvl': 9}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 4}]",2022-7-6-22:22:33
0,23.0,1528,49.8,0.2,8,1,2,14094,"[{'ID': 47, 'ImgX': 364, 'ImgY': 188, 'ActLvl': 65}, {'ID': 57, 'ImgX': 324, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 79, 'ImgX': 170, 'ImgY': 106, 'ActLvl': 3}, {'ID': 84, 'ImgX': 314, 'ImgY': 272, 'ActLvl': 6}, {'ID': 92, 'ImgX': 370, 'ImgY': 244, 'ActLvl': 25}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 8}, {'ID': 94, 'ImgX': 366, 'ImgY': 264, 'ActLvl': 10}]",2022-7-6-22:22:38
0,22.9,1525,49.7,0.1,8,1,2,14096,"[{'ID': 47, 'ImgX': 222, 'ImgY': 112, 'ActLvl': 26}, {'ID': 57, 'ImgX': 328, 'ImgY': 82, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 212, 'ActLvl': 0}, {'ID': 79, 'ImgX': 156, 'ImgY': 112, 'ActLvl': 5}, {'ID': 92, 'ImgX': 370, 'ImgY': 254, 'ActLvl': 7}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 3}, {'ID': 94, 'ImgX': 358, 'ImgY': 266, 'ActLvl': 6}, {'ID': 95, 'ImgX': 208, 'ImgY': 112, 'ActLvl': 19}]",2022-7-6-22:22:43
0,22.9,1525,49.7,0.2,7,1,2,14098,"[{'ID': 57, 'ImgX': 324, 'ImgY': 84, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 0}, {'ID': 94, 'ImgX': 362, 'ImgY': 278, 'ActLvl': 5}, {'ID': 95, 'ImgX': 244, 'ImgY': 120, 'ActLvl': 16}, {'ID': 96, 'ImgX': 306, 'ImgY': 280, 'ActLvl': 5}, {'ID': 97, 'ImgX': 194, 'ImgY': 108, 'ActLvl': 10}]",2022-7-6-22:22:48
0,22.9,1523,49.7,0.2,7,1,2,14100,"[{'ID': 57, 'ImgX': 312, 'ImgY': 88, 'ActLvl': 5}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 1}, {'ID': 94, 'ImgX': 362, 'ImgY': 278, 'ActLvl': 3}, {'ID': 95, 'ImgX': 236, 'ImgY': 114, 'ActLvl': 4}, {'ID': 96, 'ImgX': 306, 'ImgY': 280, 'ActLvl': 4}, {'ID': 97, 'ImgX': 208, 'ImgY': 104, 'ActLvl': 8}]",2022-7-6-22:22:53
0,22.9,1535,49.7,0.2,7,1,2,14102,"[{'ID': 57, 'ImgX': 312, 'ImgY': 88, 'ActLvl': 1}, {'ID': 76, 'ImgX': 178, 'ImgY': 212, 'ActLvl': 0}, {'ID': 93, 'ImgX': 406, 'ImgY': 270, 'ActLvl': 1}, {'ID': 94, 'ImgX': 358, 'ImgY': 260, 'ActLvl': 10}, {'ID': 95, 'ImgX': 228, 'ImgY': 114, 'ActLvl': 7}, {'ID': 96, 'ImgX': 332, 'ImgY': 268, 'ActLvl': 12}, {'ID': 97, 'ImgX': 186, 'ImgY': 104, 'ActLvl': 7}]",2022-7-6-22:22:58
0,22.9,1528,49.7,0.2,8,1,2,14104,"[{'ID': 57, 'ImgX': 312, 'ImgY': 88, 'ActLvl': 4}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 93, 'ImgX': 418, 'ImgY': 270, 'ActLvl': 8}, {'ID': 94, 'ImgX': 364, 'ImgY': 266, 'ActLvl': 9}, {'ID': 95, 'ImgX': 242, 'ImgY': 188, 'ActLvl': 64}, {'ID': 96, 'ImgX': 322, 'ImgY': 264, 'ActLvl': 14}, {'ID': 97, 'ImgX': 150, 'ImgY': 114, 'ActLvl': 2}, {'ID': 98, 'ImgX': 282, 'ImgY': 192, 'ActLvl': 70}]",2022-7-6-22:23:3
0,22.9,1535,49.7,0.2,8,1,2,14106,"[{'ID': 57, 'ImgX': 312, 'ImgY': 88, 'ActLvl': 0}, {'ID': 76, 'ImgX': 178, 'ImgY': 214, 'ActLvl': 0}, {'ID': 93, 'ImgX': 416, 'ImgY': 282, 'ActLvl': 23}, {'ID': 94, 'ImgX': 364, 'ImgY': 264, 'ActLvl': 16}, {'ID': 95, 'ImgX': 238, 'ImgY': 310, 'ActLvl': 50}, {'ID': 96, 'ImgX': 284, 'ImgY': 284, 'ActLvl': 34}, {'ID': 97, 'ImgX': 188, 'ImgY': 108, 'ActLvl': 3}, {'ID': 98, 'ImgX': 292, 'ImgY': 198, 'ActLvl': 55}]",2022-7-6-22:23:8
0,22.9,1533,49.6,0.2,8,1,2,14108,"[{'ID': 57, 'ImgX': 314, 'ImgY': 90, 'ActLvl': 1}, {'ID': 76, 'ImgX': 172, 'ImgY': 218, 'ActLvl': 47}, {'ID': 93, 'ImgX': 410, 'ImgY': 272, 'ActLvl': 10}, {'ID': 94, 'ImgX': 358, 'ImgY': 270, 'ActLvl': 9}, {'ID': 96, 'ImgX': 300, 'ImgY': 290, 'ActLvl': 15}, {'ID': 97, 'ImgX': 172, 'ImgY': 118, 'ActLvl': 14}, {'ID': 98, 'ImgX': 152, 'ImgY': 118, 'ActLvl': 38}, {'ID': 99, 'ImgX': 370, 'ImgY': 166, 'ActLvl': 49}]",2022-7-6-22:23:13
0,22.9,1526,49.6,0.2,6,1,2,14111,"[{'ID': 57, 'ImgX': 308, 'ImgY': 92, 'ActLvl': 7}, {'ID': 76, 'ImgX': 160, 'ImgY': 208, 'ActLvl': 34}, {'ID': 93, 'ImgX': 406, 'ImgY': 272, 'ActLvl': 22}, {'ID': 94, 'ImgX': 360, 'ImgY': 276, 'ActLvl': 16}, {'ID': 96, 'ImgX': 296, 'ImgY': 294, 'ActLvl': 20}, {'ID': 97, 'ImgX': 190, 'ImgY': 108, 'ActLvl': 0}]",2022-7-6-22:23:18
0,22.9,1533,49.6,0.2,6,1,2,14113,"[{'ID': 57, 'ImgX': 310, 'ImgY': 94, 'ActLvl': 1}, {'ID': 76, 'ImgX': 176, 'ImgY': 224, 'ActLvl': 37}, {'ID': 93, 'ImgX': 396, 'ImgY': 270, 'ActLvl': 7}, {'ID': 94, 'ImgX': 364, 'ImgY': 264, 'ActLvl': 14}, {'ID': 96, 'ImgX': 308, 'ImgY': 286, 'ActLvl': 10}, {'ID': 97, 'ImgX': 176, 'ImgY': 110, 'ActLvl': 5}]",2022-7-6-22:23:23
0,22.9,1534,49.5,0.2,5,1,2,14115,"[{'ID': 57, 'ImgX': 308, 'ImgY': 84, 'ActLvl': 2}, {'ID': 76, 'ImgX': 174, 'ImgY': 206, 'ActLvl': 32}, {'ID': 96, 'ImgX': 308, 'ImgY': 286, 'ActLvl': 5}, {'ID': 97, 'ImgX': 182, 'ImgY': 108, 'ActLvl': 1}, {'ID': 102, 'ImgX': 346, 'ImgY': 266, 'ActLvl': 8}]",2022-7-6-22:23:28
0,22.9,1532,49.6,0.3,6,1,2,14116,"[{'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 2}, {'ID': 76, 'ImgX': 180, 'ImgY': 214, 'ActLvl': 14}, {'ID': 96, 'ImgX': 308, 'ImgY': 286, 'ActLvl': 6}, {'ID': 97, 'ImgX': 170, 'ImgY': 120, 'ActLvl': 6}, {'ID': 102, 'ImgX': 356, 'ImgY': 266, 'ActLvl': 9}, {'ID': 103, 'ImgX': 406, 'ImgY': 264, 'ActLvl': 5}]",2022-7-6-22:23:33
0,22.9,1533,49.6,0.7,7,1,2,14118,"[{'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 8}, {'ID': 76, 'ImgX': 184, 'ImgY': 214, 'ActLvl': 5}, {'ID': 96, 'ImgX': 308, 'ImgY': 286, 'ActLvl': 6}, {'ID': 97, 'ImgX': 182, 'ImgY': 116, 'ActLvl': 1}, {'ID': 102, 'ImgX': 332, 'ImgY': 268, 'ActLvl': 9}, {'ID': 103, 'ImgX': 406, 'ImgY': 264, 'ActLvl': 2}, {'ID': 104, 'ImgX': 350, 'ImgY': 256, 'ActLvl': 10}]",2022-7-6-22:23:38
0,22.9,1530,49.6,0.9,7,1,2,14120,"[{'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 4}, {'ID': 76, 'ImgX': 184, 'ImgY': 216, 'ActLvl': 20}, {'ID': 96, 'ImgX': 308, 'ImgY': 286, 'ActLvl': 3}, {'ID': 97, 'ImgX': 180, 'ImgY': 112, 'ActLvl': 2}, {'ID': 102, 'ImgX': 346, 'ImgY': 266, 'ActLvl': 18}, {'ID': 103, 'ImgX': 406, 'ImgY': 262, 'ActLvl': 7}, {'ID': 104, 'ImgX': 362, 'ImgY': 272, 'ActLvl': 18}]",2022-7-6-22:23:43
0,22.9,1536,49.6,1.0,7,1,2,14122,"[{'ID': 57, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 4}, {'ID': 76, 'ImgX': 182, 'ImgY': 214, 'ActLvl': 9}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 4}, {'ID': 97, 'ImgX': 166, 'ImgY': 116, 'ActLvl': 7}, {'ID': 102, 'ImgX': 366, 'ImgY': 260, 'ActLvl': 10}, {'ID': 103, 'ImgX': 408, 'ImgY': 276, 'ActLvl': 11}, {'ID': 104, 'ImgX': 374, 'ImgY': 272, 'ActLvl': 11}]",2022-7-6-22:23:48
0,22.9,1536,49.7,0.8,6,1,2,14124,"[{'ID': 57, 'ImgX': 312, 'ImgY': 88, 'ActLvl': 1}, {'ID': 76, 'ImgX': 184, 'ImgY': 220, 'ActLvl': 12}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 4}, {'ID': 97, 'ImgX': 166, 'ImgY': 116, 'ActLvl': 1}, {'ID': 102, 'ImgX': 354, 'ImgY': 270, 'ActLvl': 6}, {'ID': 103, 'ImgX': 404, 'ImgY': 272, 'ActLvl': 8}]",2022-7-6-22:23:53
0,22.9,1545,49.8,0.5,6,1,2,14126,"[{'ID': 57, 'ImgX': 322, 'ImgY': 86, 'ActLvl': 0}, {'ID': 76, 'ImgX': 172, 'ImgY': 222, 'ActLvl': 14}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 7}, {'ID': 97, 'ImgX': 182, 'ImgY': 104, 'ActLvl': 4}, {'ID': 102, 'ImgX': 370, 'ImgY': 282, 'ActLvl': 17}, {'ID': 103, 'ImgX': 404, 'ImgY': 272, 'ActLvl': 5}]",2022-7-6-22:23:58
0,22.9,1545,49.7,0.3,6,1,2,14128,"[{'ID': 57, 'ImgX': 322, 'ImgY': 88, 'ActLvl': 2}, {'ID': 76, 'ImgX': 178, 'ImgY': 222, 'ActLvl': 36}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 3}, {'ID': 97, 'ImgX': 172, 'ImgY': 112, 'ActLvl': 7}, {'ID': 102, 'ImgX': 366, 'ImgY': 272, 'ActLvl': 18}, {'ID': 103, 'ImgX': 410, 'ImgY': 278, 'ActLvl': 25}]",2022-7-6-22:24:3
0,22.9,1548,49.8,0.2,6,1,2,14130,"[{'ID': 57, 'ImgX': 322, 'ImgY': 86, 'ActLvl': 4}, {'ID': 76, 'ImgX': 182, 'ImgY': 216, 'ActLvl': 11}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 9}, {'ID': 97, 'ImgX': 174, 'ImgY': 114, 'ActLvl': 2}, {'ID': 102, 'ImgX': 362, 'ImgY': 270, 'ActLvl': 19}, {'ID': 103, 'ImgX': 418, 'ImgY': 274, 'ActLvl': 9}]",2022-7-6-22:24:8
0,22.9,1544,49.8,0.2,6,1,2,14132,"[{'ID': 57, 'ImgX': 318, 'ImgY': 84, 'ActLvl': 6}, {'ID': 76, 'ImgX': 180, 'ImgY': 222, 'ActLvl': 13}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 5}, {'ID': 97, 'ImgX': 184, 'ImgY': 110, 'ActLvl': 3}, {'ID': 102, 'ImgX': 362, 'ImgY': 286, 'ActLvl': 6}, {'ID': 103, 'ImgX': 416, 'ImgY': 280, 'ActLvl': 1}]",2022-7-6-22:24:13
0,22.9,1539,49.8,0.2,6,1,2,14134,"[{'ID': 57, 'ImgX': 320, 'ImgY': 84, 'ActLvl': 2}, {'ID': 76, 'ImgX': 176, 'ImgY': 220, 'ActLvl': 13}, {'ID': 96, 'ImgX': 308, 'ImgY': 272, 'ActLvl': 4}, {'ID': 97, 'ImgX': 182, 'ImgY': 108, 'ActLvl': 8}, {'ID': 102, 'ImgX': 366, 'ImgY': 272, 'ActLvl': 2}, {'ID': 103, 'ImgX': 404, 'ImgY': 280, 'ActLvl': 1}]",2022-7-6-22:24:18
